index,cycle,phase_index,step_id,operator_name,identity_split,access_recursion,contradiction_lock,temporal_feedback,false_signal,utterance_instability,silence_gain
0,0,0,initial,initial,0.2,0.11,0.08,0.13,0.12,0.07,0.06
1,1,1,PX-001,amplify identity fracture,0.32996000000000003,0.109802,0.08,0.13,0.12,0.07,0.06
2,1,2,PX-002,fracture to access recursion,0.32996000000000003,0.147560916,0.08,0.1338513399076,0.12,0.07,0.06
3,1,3,PX-003,negation to lock formation,0.3350537225615172,0.147560916,0.10860167328,0.1338513399076,0.12,0.07,0.06
4,1,4,PX-004,lagged temporal recursion,0.3350537225615172,0.147560916,0.10860167328,0.16376330163207392,0.13008781938053576,0.07,0.06
5,1,5,PX-005,false signal injection,0.3350537225615172,0.147560916,0.10860167328,0.16376330163207392,0.13750140836844382,0.07,0.06
6,1,6,PX-006,signal to unstable utterance,0.3350537225615172,0.147560916,0.10860167328,0.16376330163207392,0.13750140836844382,0.08591546224726658,0.06
7,1,7,PX-007,silence feedback reset,0.3323119940675746,0.14684879529188075,0.10860167328,0.16376330163207392,0.13579507499868088,0.08591546224726658,0.06894205626327199
8,2,1,PX-001,amplify identity fracture,0.44110309815165866,0.14654507355466453,0.10860167328,0.16376330163207392,0.13579507499868088,0.08591546224726658,0.06894205626327199
9,2,2,PX-002,fracture to access recursion,0.44110309815165866,0.19643273631611194,0.10860167328,0.16869122951812482,0.13579507499868088,0.08591546224726658,0.06894205626327199
10,2,3,PX-003,negation to lock formation,0.44675257452885153,0.19643273631611194,0.14440374445011614,0.16869122951812482,0.13579507499868088,0.08591546224726658,0.06894205626327199
11,2,4,PX-004,lagged temporal recursion,0.44675257452885153,0.19643273631611194,0.14440374445011614,0.21183278570838687,0.14860976056669647,0.08591546224726658,0.06894205626327199
12,2,5,PX-005,false signal injection,0.44675257452885153,0.19643273631611194,0.14440374445011614,0.21183278570838687,0.16149009282155868,0.08591546224726658,0.06894205626327199
13,2,6,PX-006,signal to unstable utterance,0.44675257452885153,0.19643273631611194,0.14440374445011614,0.21183278570838687,0.16149009282155868,0.10602489916383784,0.06894205626327199
14,2,7,PX-007,silence feedback reset,0.44114380971133377,0.1952990605293073,0.14440374445011614,0.21183278570838687,0.1590934939315387,0.10602489916383784,0.08244739999376119
15,3,1,PX-001,amplify identity fracture,0.532575897974088,0.19481600353645132,0.14440374445011614,0.21183278570838687,0.1590934939315387,0.10602489916383784,0.08244739999376119
16,3,2,PX-002,fracture to access recursion,0.532575897974088,0.2518449228271966,0.14440374445011614,0.2177876630461328,0.1590934939315387,0.10602489916383784,0.08244739999376119
17,3,3,PX-003,negation to lock formation,0.5386364998882293,0.2518449228271966,0.18522799096071413,0.2177876630461328,0.1590934939315387,0.10602489916383784,0.08244739999376119
18,3,4,PX-004,lagged temporal recursion,0.5386364998882293,0.2518449228271966,0.18522799096071413,0.266796821054768,0.17479807671517233,0.10602489916383784,0.08244739999376119
19,3,5,PX-005,false signal injection,0.5386364998882293,0.2518449228271966,0.18522799096071413,0.266796821054768,0.19282342496455462,0.10602489916383784,0.08244739999376119
20,3,6,PX-006,signal to unstable utterance,0.5386364998882293,0.2518449228271966,0.18522799096071413,0.266796821054768,0.19282342496455462,0.1309251418034768,0.08254926394581974
21,3,7,PX-007,silence feedback reset,0.5294473112639367,0.25007009430006794,0.18522799096071413,0.266796821054768,0.18932914692874117,0.1309251418034768,0.10067581653052592
22,4,1,PX-001,amplify identity fracture,0.6067887894420134,0.24931481397206218,0.18522799096071413,0.266796821054768,0.18932914692874117,0.1309251418034768,0.10067581653052592
23,4,2,PX-002,fracture to access recursion,0.6067887894420134,0.30963834556601233,0.18522799096071413,0.2736076556335383,0.18932914692874117,0.1309251418034768,0.10067581653052592
24,4,3,PX-003,negation to lock formation,0.6130983997726671,0.30963834556601233,0.2292337756850841,0.2736076556335383,0.18932914692874117,0.1309251418034768,0.10067581653052592
25,4,4,PX-004,lagged temporal recursion,0.6130983997726671,0.30963834556601233,0.2292337756850841,0.32377752254595293,0.20770253695727503,0.1309251418034768,0.10067581653052592
26,4,5,PX-005,false signal injection,0.6130983997726671,0.30963834556601233,0.2292337756850841,0.32377752254595293,0.22998259762281176,0.1309251418034768,0.10067581653052592
27,4,6,PX-006,signal to unstable utterance,0.6130983997726671,0.30963834556601233,0.2292337756850841,0.32377752254595293,0.22998259762281176,0.16053005525861813,0.10397058657253408
28,4,7,PX-007,silence feedback reset,0.5992472493758725,0.30691190209468666,0.2292337756850841,0.32377752254595293,0.22477531440069456,0.16053005525861813,0.12578930550837017
29,5,1,PX-001,amplify identity fracture,0.6652356870577918,0.30575371504418436,0.2292337756850841,0.32377752254595293,0.22477531440069456,0.16053005525861813,0.12578930550837017
30,5,2,PX-002,fracture to access recursion,0.6652356870577918,0.3664446628127516,0.2292337756850841,0.3312114660780645,0.22477531440069456,0.16053005525861813,0.12578930550837017
31,5,3,PX-003,negation to lock formation,0.671673669644831,0.3664446628127516,0.27473412266236297,0.3312114660780645,0.22477531440069456,0.16053005525861813,0.12578930550837017
32,5,4,PX-004,lagged temporal recursion,0.671673669644831,0.3664446628127516,0.27473412266236297,0.3794888923037455,0.24536855540641656,0.16053005525861813,0.12578930550837017
33,5,5,PX-005,false signal injection,0.671673669644831,0.3664446628127516,0.27473412266236297,0.3794888923037455,0.2708375312252223,0.16053005525861813,0.12578930550837017
