index,cycle,phase_index,step_id,operator_name,identity_split,access_recursion,contradiction_lock,temporal_feedback,false_signal,utterance_instability,silence_gain
0,0,0,initial,initial,0.2,0.11,0.08,0.13,0.12,0.07,0.06
1,1,1,PX-001,amplify identity fracture,0.36944,0.109802,0.08,0.13,0.12,0.07,0.06
2,1,2,PX-002,fracture to access recursion,0.36944,0.15409880399999998,0.08,0.1340219787844,0.12,0.07,0.06
3,1,3,PX-003,negation to lock formation,0.3743960863982013,0.15409880399999998,0.11228310432,0.1340219787844,0.12,0.07,0.06
4,1,4,PX-004,lagged temporal recursion,0.3743960863982013,0.15409880399999998,0.11228310432,0.17118996841979822,0.13054530205465956,0.07,0.06
5,1,5,PX-005,false signal injection,0.3743960863982013,0.15409880399999998,0.11228310432,0.17118996841979822,0.1426388991122415,0.07,0.06
6,1,6,PX-006,signal to unstable utterance,0.3743960863982013,0.15409880399999998,0.11228310432,0.17118996841979822,0.1426388991122415,0.09068596061780347,0.06
7,1,7,PX-007,silence feedback reset,0.37178202006780164,0.1533441913803223,0.11228310432,0.17118996841979822,0.14084277129443434,0.09068596061780347,0.06995628779253642
8,2,1,PX-001,amplify identity fracture,0.5050963536679179,0.15302236966881683,0.11228310432,0.17118996841979822,0.14084277129443434,0.09068596061780347,0.06995628779253642
9,2,2,PX-002,fracture to access recursion,0.5050963536679179,0.21249581477863116,0.11228310432,0.17647352830851837,0.14084277129443434,0.09068596061780347,0.06995628779253642
10,2,3,PX-003,negation to lock formation,0.5104317598303623,0.21249581477863116,0.15400995446247867,0.17647352830851837,0.14084277129443434,0.09068596061780347,0.06995628779253642
11,2,4,PX-004,lagged temporal recursion,0.5104317598303623,0.21249581477863116,0.15400995446247867,0.22942762011340506,0.1546407791743946,0.09068596061780347,0.06995628779253642
12,2,5,PX-005,false signal injection,0.5104317598303623,0.21249581477863116,0.15400995446247867,0.22942762011340506,0.1753418843575277,0.09068596061780347,0.06995628779253642
13,2,6,PX-006,signal to unstable utterance,0.5104317598303623,0.21249581477863116,0.15400995446247867,0.22942762011340506,0.1753418843575277,0.11732234578299537,0.06995628779253642
14,2,7,PX-007,silence feedback reset,0.5046627856993414,0.2112206559041503,0.15400995446247867,0.22942762011340506,0.17263621918443559,0.11732234578299537,0.08572665475178456
15,3,1,PX-001,amplify identity fracture,0.6100278214754924,0.2106774386967961,0.15400995446247867,0.22942762011340506,0.17263621918443559,0.11732234578299537,0.08572665475178456
16,3,2,PX-002,fracture to access recursion,0.6100278214754924,0.2780173737681778,0.15400995446247867,0.23585459539403603,0.17263621918443559,0.11732234578299537,0.08572665475178456
17,3,3,PX-003,negation to lock formation,0.6155393550148298,0.2780173737681778,0.20190207854573225,0.23585459539403603,0.17263621918443559,0.11732234578299537,0.08572665475178456
18,3,4,PX-004,lagged temporal recursion,0.6155393550148298,0.2780173737681778,0.20190207854573225,0.2946290766653593,0.18969979906099912,0.11732234578299537,0.08572665475178456
19,3,5,PX-005,false signal injection,0.6155393550148298,0.2780173737681778,0.20190207854573225,0.2946290766653593,0.21774471224062633,0.11732234578299537,0.08572665475178456
20,3,6,PX-006,signal to unstable utterance,0.6155393550148298,0.2780173737681778,0.20190207854573225,0.2946290766653593,0.21774471224062633,0.15062272364266158,0.08855487573172041
21,3,7,PX-007,silence feedback reset,0.6056290467629466,0.2758843333627423,0.20190207854573225,0.2946290766653593,0.21344886105811486,0.15062272364266158,0.10960468181871477
22,4,1,PX-001,amplify identity fracture,0.6894710810409711,0.27497718692543255,0.20190207854573225,0.2946290766653593,0.21344886105811486,0.15062272364266158,0.10960468181871477
23,4,2,PX-002,fracture to access recursion,0.6894710810409711,0.344882957490217,0.20190207854573225,0.301927188970377,0.21344886105811486,0.15062272364266158,0.10960468181871477
24,4,3,PX-003,negation to lock formation,0.694976413098394,0.344882957490217,0.25326981166190077,0.301927188970377,0.21344886105811486,0.15062272364266158,0.10960468181871477
